# POINT3D_ID X Y Z R G B ERROR
127797 -2.044044 2.313565 -5.151451 255 255 255 0
127798 -2.482065 1.691153 -5.29212 255 255 255 0
127799 -2.536347 1.972408 -5.432156 255 255 255 0
127800 -1.969359 2.652488 -5.199192 255 255 255 0
127801 -3.062837 2.498409 -5.01278 255 255 255 0
127802 -2.984549 2.370491 -5.416745 255 255 255 0
127803 -2.775614 2.202083 -5.461723 255 255 255 0
127804 -2.873369 2.013854 -5.364342 255 255 255 0
127805 -2.802986 2.560196 -5.455509 255 255 255 0
127806 -2.931497 2.052885 -5.390354 255 255 255 0
127807 -2.646211 2.510627 -5.384729 255 255 255 0
127808 -2.878843 2.685937 -5.314594 255 255 255 0
127809 -2.916406 2.026088 -5.455478 255 255 255 0
127810 -2.433276 2.695489 -5.286431 255 255 255 0
127811 -2.685311 2.416485 -5.404627 255 255 255 0
127812 -2.933438 2.256928 -5.120977 255 255 255 0
127813 -2.845268 2.006056 -5.441014 255 255 255 0
127814 -2.925785 2.660113 -5.286051 255 255 255 0
127815 -2.517823 2.532274 -5.430373 255 255 255 0
127816 -2.225219 2.584975 -5.00173 255 255 255 0
127817 -2.317475 2.511344 -5.27106 255 255 255 0
127818 -2.719822 2.992974 -5.332632 255 255 255 0
127819 -2.719761 2.52417 -5.279695 255 255 255 0
127820 -2.519429 2.93549 -5.112975 255 255 255 0
127821 -2.738138 2.818946 -5.226778 255 255 255 0
127822 -2.222449 2.557897 -5.342035 255 255 255 0
127823 -2.943941 2.630414 -5.402937 255 255 255 0
127824 -2.952346 1.852579 -5.638121 255 255 255 0
127825 -2.243055 2.908814 -5.422218 255 255 255 0
127826 -2.84575 2.425395 -5.425345 255 255 255 0
127827 -2.440381 3.008612 -5.208448 255 255 255 0
127828 -3.105578 2.854758 -5.403827 255 255 255 0
127829 -2.507725 2.858116 -5.450121 255 255 255 0
127830 -2.601149 2.846692 -5.415079 255 255 255 0
127831 -2.738152 2.593501 -5.473096 255 255 255 0
127832 -1.962853 2.809594 -5.434477 255 255 255 0
127833 -2.852247 2.091555 -5.400168 255 255 255 0
127834 -2.682867 2.714831 -5.272719 255 255 255 0
127835 -2.943445 2.324251 -5.330894 255 255 255 0
127836 -2.126825 2.683728 -5.421273 255 255 255 0
127837 -2.68912 2.90417 -5.334412 255 255 255 0
127838 -2.35693 2.548958 -5.506087 255 255 255 0
127839 -3.056746 2.441269 -5.370555 255 255 255 0
127840 -2.94519 2.635561 -5.45898 255 255 255 0
127841 -2.592966 2.291344 -5.484604 255 255 255 0
127842 -2.210201 2.988409 -5.272892 255 255 255 0
127843 -2.034124 2.718109 -5.223444 255 255 255 0
127844 -2.888363 2.679776 -5.326938 255 255 255 0
127845 -3.027858 2.146293 -5.55366 255 255 255 0
127846 -2.553637 2.513944 -5.28516 255 255 255 0
127847 -2.668122 2.651169 -5.303454 255 255 255 0
127848 -2.851871 2.351948 -5.151669 255 255 255 0
127849 -1.99499 2.678928 -5.229398 255 255 255 0
127850 -2.794732 2.324089 -5.538946 255 255 255 0
127851 -3.322868 2.183583 -5.343758 255 255 255 0
127852 -3.446695 2.368159 -5.481366 255 255 255 0
127853 -3.757478 1.620891 -5.438087 255 255 255 0
127854 -3.090338 2.558547 -5.313216 255 255 255 0
127855 -3.859156 1.792754 -5.589552 255 255 255 0
127856 -3.4992 1.952283 -5.506061 255 255 255 0
127857 -3.264229 1.979799 -5.446003 255 255 255 0
127858 -3.213591 1.960574 -5.263828 255 255 255 0
127859 -3.56577 2.165343 -5.50457 255 255 255 0
127860 -3.364796 1.938102 -5.429626 255 255 255 0
127861 -3.398508 2.084004 -5.63848 255 255 255 0
127862 -3.538162 2.118764 -5.407415 255 255 255 0
127863 -3.05517 2.144506 -5.464539 255 255 255 0
127864 -3.16303 2.399051 -5.464409 255 255 255 0
127865 -3.336308 2.2402 -5.486475 255 255 255 0
127866 -3.126568 2.775066 -5.286405 255 255 255 0
127867 -3.354832 1.856368 -5.417489 255 255 255 0
127868 -2.972147 1.739943 -5.52948 255 255 255 0
127869 -3.507632 2.031945 -5.213373 255 255 255 0
127870 -3.530674 2.340838 -5.473701 255 255 255 0
127871 -3.342646 2.263702 -5.458841 255 255 255 0
127872 -3.15116 1.931251 -5.388588 255 255 255 0
127873 -3.481783 1.857392 -5.435173 255 255 255 0
127874 -2.947257 1.965983 -5.516039 255 255 255 0
127875 -3.172316 2.056223 -5.459215 255 255 255 0
127876 -3.396287 2.198107 -5.438119 255 255 255 0
127877 -3.359311 2.128764 -5.565471 255 255 255 0
127878 -3.675204 2.278347 -5.41044 255 255 255 0
127879 -3.336993 2.477181 -5.493703 255 255 255 0
127880 -3.228867 2.594825 -5.251801 255 255 255 0
127881 -3.201712 2.270837 -5.460675 255 255 255 0
127882 -3.079103 2.022022 -5.375549 255 255 255 0
127883 -3.239015 1.886827 -5.465353 255 255 255 0
127884 -3.453789 2.009157 -5.553205 255 255 255 0
127885 -2.968422 1.785785 -5.491245 255 255 255 0
127886 -3.372798 2.038931 -5.394245 255 255 255 0
127887 -3.174748 2.177491 -5.412628 255 255 255 0
127888 -3.078719 1.923078 -5.517125 255 255 255 0
127889 -3.027534 2.865143 -5.418788 255 255 255 0
127890 -3.321004 2.549191 -5.234565 255 255 255 0
127891 -3.028409 2.236755 -5.367507 255 255 255 0
127892 -3.789152 1.900061 -5.340945 255 255 255 0
127893 -3.223821 2.772308 -5.271882 255 255 255 0
127894 -3.105676 2.437425 -5.429574 255 255 255 0
127895 -3.563298 1.761234 -5.48036 255 255 255 0
127896 -3.261507 2.65125 -5.441336 255 255 255 0
127897 -3.706683 1.874108 -5.532804 255 255 255 0
127898 -3.050563 2.255289 -5.273248 255 255 255 0
127899 -3.097588 1.76236 -5.493281 255 255 255 0
127900 -3.160145 2.411225 -5.356847 255 255 255 0
127901 -1.745433 3.050224 -5.086697 255 255 255 0
127902 -1.808309 3.162154 -5.323549 255 255 255 0
127903 -1.228388 3.194541 -5.053016 255 255 255 0
127904 -1.755774 3.077976 -5.230995 255 255 255 0
127905 -1.550617 3.18873 -5.032002 255 255 255 0
127906 -1.368338 3.506844 -5.063164 255 255 255 0
127907 -1.185176 3.52386 -4.902263 255 255 255 0
127908 -1.93611 3.519587 -5.197818 255 255 255 0
127909 -1.64009 3.635535 -4.917566 255 255 255 0
127910 -1.521715 3.377836 -5.12428 255 255 255 0
127911 -1.083796 3.487138 -5.426339 255 255 255 0
127912 -1.516211 3.475124 -5.145756 255 255 255 0
127913 -1.146958 3.746138 -5.043483 255 255 255 0
127914 -1.712396 3.632401 -5.221192 255 255 255 0
127915 -1.443444 3.791845 -5.068415 255 255 255 0
127916 -1.429025 3.666989 -4.926379 255 255 255 0
127917 -1.62107 3.560786 -5.266996 255 255 255 0
127918 -1.314589 3.720483 -5.042134 255 255 255 0
127919 -1.702103 3.600463 -5.214913 255 255 255 0
127920 -1.737404 3.378379 -5.191464 255 255 255 0
127921 -1.892655 3.083767 -5.263808 255 255 255 0
127922 -1.439304 3.657574 -5.055512 255 255 255 0
127923 -1.07387 3.572114 -5.094228 255 255 255 0
127924 -1.102405 3.531814 -4.957392 255 255 255 0
127925 -1.183747 3.84908 -5.091589 255 255 255 0
127926 -1.886366 3.804083 -5.17869 255 255 255 0
127927 -1.880683 3.273004 -5.126859 255 255 255 0
127928 -1.389881 3.370222 -5.268772 255 255 255 0
127929 -1.249724 3.162097 -5.218602 255 255 255 0
127930 -1.613169 3.229667 -5.193355 255 255 255 0
127931 -1.739607 3.649595 -5.267338 255 255 255 0
127932 -1.531452 3.230811 -5.120521 255 255 255 0
127933 -1.70959 3.181594 -5.085864 255 255 255 0
127934 -1.589387 3.613547 -5.268994 255 255 255 0
127935 -1.906343 3.645602 -5.121784 255 255 255 0
127936 -2.018475 3.697069 -5.111633 255 255 255 0
127937 -1.190569 3.748061 -5.189578 255 255 255 0
127938 -1.334856 3.355181 -5.021706 255 255 255 0
127939 -1.805246 3.485108 -5.221208 255 255 255 0
127940 -1.372073 3.787758 -5.082468 255 255 255 0
127941 -1.457479 3.259011 -5.147707 255 255 255 0
127942 -1.544682 3.290198 -5.186491 255 255 255 0
127943 -1.678461 3.445301 -5.085445 255 255 255 0
127944 -1.3129 3.765671 -5.081007 255 255 255 0
127945 -2.082289 2.939105 -5.178752 255 255 255 0
127946 -1.814994 3.724785 -5.074676 255 255 255 0
127947 -1.405565 3.67851 -5.248658 255 255 255 0
127948 -1.880536 2.966612 -5.117046 255 255 255 0
127949 -1.900275 3.20889 -5.220604 255 255 255 0
127950 -1.664382 3.091652 -5.194583 255 255 255 0
127951 -2.170995 2.802702 -5.159787 255 255 255 0
127952 -2.095041 3.315063 -5.190553 255 255 255 0
127953 -2.629946 3.117292 -5.114542 255 255 255 0
127954 -1.96701 3.197974 -5.232867 255 255 255 0
127955 -1.973764 3.527404 -5.187574 255 255 255 0
127956 -2.662944 3.224272 -5.295424 255 255 255 0
127957 -2.055393 2.603713 -5.205676 255 255 255 0
127958 -2.325536 3.25055 -5.342372 255 255 255 0
127959 -1.95318 3.783425 -5.245135 255 255 255 0
127960 -2.198516 3.644332 -5.160555 255 255 255 0
127961 -1.990959 3.520961 -5.313588 255 255 255 0
127962 -2.538545 3.107628 -5.262576 255 255 255 0
127963 -2.458031 2.926705 -5.176208 255 255 255 0
127964 -2.338815 3.075648 -5.131965 255 255 255 0
127965 -2.41211 3.432191 -5.242565 255 255 255 0
127966 -2.781617 2.885922 -5.089034 255 255 255 0
127967 -2.197544 3.281248 -5.118682 255 255 255 0
127968 -1.804088 3.550644 -5.273305 255 255 255 0
127969 -2.051266 2.769295 -5.009722 255 255 255 0
127970 -2.1789 3.279044 -5.144587 255 255 255 0
127971 -2.06411 3.164682 -5.276039 255 255 255 0
127972 -2.506666 2.957952 -5.347912 255 255 255 0
127973 -2.062826 2.884075 -5.166387 255 255 255 0
127974 -2.273863 3.081786 -5.481594 255 255 255 0
127975 -2.722301 2.862357 -5.126074 255 255 255 0
127976 -2.087609 2.834794 -5.313694 255 255 255 0
127977 -2.581829 3.054208 -5.447997 255 255 255 0
127978 -2.588754 3.082373 -5.309706 255 255 255 0
127979 -2.293757 3.1074 -5.486894 255 255 255 0
127980 -2.043916 2.836429 -5.273031 255 255 255 0
127981 -2.328089 3.491817 -5.041687 255 255 255 0
127982 -2.234817 3.046875 -5.186684 255 255 255 0
127983 -1.868092 3.427036 -5.29938 255 255 255 0
127984 -2.173306 3.478998 -5.195452 255 255 255 0
127985 -2.336315 3.294028 -5.245348 255 255 255 0
127986 -2.053258 3.709385 -5.320104 255 255 255 0
127987 -2.01321 3.310884 -5.201917 255 255 255 0
127988 -2.458988 2.793874 -5.070411 255 255 255 0
127989 -2.43901 3.169062 -5.248375 255 255 255 0
127990 -1.897847 3.402328 -5.051936 255 255 255 0
127991 -2.094371 3.407937 -5.171102 255 255 255 0
127992 -2.18263 2.891522 -5.19501 255 255 255 0
127993 -2.33943 3.40533 -5.128501 255 255 255 0
127994 -2.117246 2.8193 -5.205902 255 255 255 0
127995 -2.438509 2.979093 -5.205329 255 255 255 0
127996 -2.459944 2.95756 -5.250978 255 255 255 0
127997 -2.008383 3.598709 -5.177294 255 255 255 0
127998 -1.66474 3.21215 -5.222253 255 255 255 0
127999 -2.4038 3.265521 -5.163529 255 255 255 0
128000 -2.124927 3.227964 -5.383646 255 255 255 0
128001 -0.7804559 4.760956 -4.858287 255 255 255 0
128002 -0.1620768 4.797653 -4.80166 255 255 255 0
128003 -0.6932326 4.671821 -5.018082 255 255 255 0
128004 -0.3852885 4.732822 -4.814586 255 255 255 0
128005 -0.3338049 4.388231 -4.852155 255 255 255 0
128006 0.3364435 4.92503 -4.875044 255 255 255 0
128007 -0.08365735 4.782202 -5.010281 255 255 255 0
128008 -0.5256671 4.809222 -4.858512 255 255 255 0
128009 -0.7170641 4.063043 -5.059258 255 255 255 0
128010 -0.7314423 4.159251 -5.014358 255 255 255 0
128011 -0.04084002 4.608184 -4.965652 255 255 255 0
128012 -0.3820081 4.637771 -5.069908 255 255 255 0
128013 -0.4500171 4.199065 -5.012258 255 255 255 0
128014 -0.4354211 4.678449 -5.087811 255 255 255 0
128015 -0.4191008 4.801351 -4.841853 255 255 255 0
128016 -0.6177698 4.675943 -5.049759 255 255 255 0
128017 -0.5477329 4.299524 -4.882363 255 255 255 0
128018 -0.3479626 4.653694 -4.949731 255 255 255 0
128019 -0.2318366 4.478231 -4.876275 255 255 255 0
128020 -0.1995773 4.412185 -5.026721 255 255 255 0
128021 -0.1618405 4.758791 -4.915248 255 255 255 0
128022 -0.06358738 4.607083 -4.922309 255 255 255 0
128023 0.05653543 4.847819 -4.924554 255 255 255 0
128024 -0.4398942 4.714493 -4.947367 255 255 255 0
128025 0.1073753 4.903673 -4.828005 255 255 255 0
128026 -0.2076056 4.626004 -4.980764 255 255 255 0
128027 -0.7588498 4.072641 -4.957736 255 255 255 0
128028 -0.5426197 4.358531 -5.045333 255 255 255 0
128029 -0.6100735 4.313747 -4.864806 255 255 255 0
128030 -0.495539 4.381716 -5.068955 255 255 255 0
128031 -0.7299351 4.761743 -5.122929 255 255 255 0
128032 -0.4085813 4.112963 -4.941488 255 255 255 0
128033 -0.0707261 4.680496 -4.841752 255 255 255 0
128034 -0.1275703 4.742791 -4.905143 255 255 255 0
128035 -0.7657813 4.619539 -4.959609 255 255 255 0
128036 -0.04132924 4.648922 -4.943846 255 255 255 0
128037 -0.2984409 4.693099 -5.0903 255 255 255 0
128038 -0.224838 4.535712 -5.050582 255 255 255 0
128039 -0.1941337 4.611241 -5.062854 255 255 255 0
128040 -0.3079922 4.589863 -4.951277 255 255 255 0
128041 -0.9013754 4.795508 -4.820264 255 255 255 0
128042 -0.1776546 4.700049 -5.09012 255 255 255 0
128043 -0.7032777 4.410784 -4.96302 255 255 255 0
128044 -0.3961967 4.21164 -5.213243 255 255 255 0
128045 0.07874165 4.765119 -4.639227 255 255 255 0
128046 -0.4296589 4.881751 -5.004558 255 255 255 0
128047 -0.2630835 4.522318 -4.977072 255 255 255 0
128048 -0.4590033 4.886609 -4.97776 255 255 255 0
128049 -0.6239958 4.395224 -5.061133 255 255 255 0
128050 0.1619359 4.867309 -5.00047 255 255 255 0
128051 -1.016068 4.3778 -4.937824 255 255 255 0
128052 -0.9086313 3.930745 -5.084149 255 255 255 0
128053 -1.207366 4.26722 -5.041845 255 255 255 0
128054 -1.213475 4.364865 -5.027583 255 255 255 0
128055 -0.942395 4.576694 -4.986784 255 255 255 0
128056 -1.17551 4.116905 -5.220909 255 255 255 0
128057 -1.796503 4.152992 -5.040027 255 255 255 0
128058 -0.8703842 4.100132 -5.244298 255 255 255 0
128059 -1.25788 4.262348 -5.089765 255 255 255 0
128060 -1.421169 4.127779 -5.258944 255 255 255 0
128061 -1.357971 4.203437 -5.085145 255 255 255 0
128062 -1.210679 4.497383 -5.000767 255 255 255 0
128063 -0.7807709 4.668227 -4.935194 255 255 255 0
128064 -0.8300564 3.786545 -5.163012 255 255 255 0
128065 -0.806863 4.595939 -5.01865 255 255 255 0
128066 -1.449078 4.126095 -5.011528 255 255 255 0
128067 -1.354461 3.899864 -5.181036 255 255 255 0
128068 -1.333956 4.097354 -4.928818 255 255 255 0
128069 -1.1384 4.471779 -5.103587 255 255 255 0
128070 -0.8031727 4.720679 -5.116398 255 255 255 0
128071 -1.106563 4.36109 -4.98459 255 255 255 0
128072 -1.06068 4.342658 -5.02518 255 255 255 0
128073 -0.9992774 4.516408 -4.972108 255 255 255 0
128074 -0.7619486 3.833339 -5.120482 255 255 255 0
128075 -1.048368 3.699383 -4.985191 255 255 255 0
128076 -1.095475 4.238108 -5.129884 255 255 255 0
128077 -1.209926 4.388346 -4.955023 255 255 255 0
128078 -0.9402731 4.255296 -5.091664 255 255 255 0
128079 -0.864481 4.31632 -5.168053 255 255 255 0
128080 -1.242471 4.623019 -4.975595 255 255 255 0
128081 -0.9119138 4.416249 -5.042467 255 255 255 0
128082 -0.6287764 4.355938 -4.869324 255 255 255 0
128083 -1.501754 4.069818 -5.063466 255 255 255 0
128084 -1.593231 3.906597 -5.178221 255 255 255 0
128085 -1.329421 4.054493 -5.192996 255 255 255 0
128086 -0.9056891 4.538172 -5.035412 255 255 255 0
128087 -0.8944125 4.147845 -5.118843 255 255 255 0
128088 -1.192941 4.424571 -5.0436 255 255 255 0
128089 -1.236243 4.215134 -4.971344 255 255 255 0
128090 -1.408218 4.362659 -5.200411 255 255 255 0
128091 -0.8493544 3.967788 -5.058416 255 255 255 0
128092 -1.152223 4.066125 -5.023197 255 255 255 0
128093 -1.12851 3.930091 -5.155517 255 255 255 0
128094 -0.9893577 4.119643 -5.095321 255 255 255 0
128095 -1.156876 4.018496 -5.250026 255 255 255 0
128096 -1.266045 4.385112 -4.967554 255 255 255 0
128097 -1.58369 4.084012 -5.216959 255 255 255 0
128098 -1.611528 4.060602 -5.231126 255 255 255 0
128099 -1.288662 4.164039 -5.094158 255 255 255 0
128100 -0.839822 4.336406 -5.018641 255 255 255 0
128101 0.6499166 5.793541 -4.928107 255 255 255 0
128102 0.3101248 5.631231 -4.936658 255 255 255 0
128103 0.5256829 5.353504 -4.728165 255 255 255 0
128104 1.077891 5.901007 -4.675354 255 255 255 0
128105 0.2523445 5.003154 -4.792963 255 255 255 0
128106 0.3575326 4.936465 -4.687169 255 255 255 0
128107 0.7369502 5.593514 -4.703593 255 255 255 0
128108 0.7118534 5.850462 -4.773651 255 255 255 0
128109 0.5386019 5.203917 -5.008204 255 255 255 0
128110 0.8347558 5.369569 -4.821168 255 255 255 0
128111 0.1953401 5.008551 -4.877499 255 255 255 0
128112 1.281844 5.974492 -4.935719 255 255 255 0
128113 1.252386 5.821112 -4.820311 255 255 255 0
128114 1.125983 5.830235 -4.700811 255 255 255 0
128115 0.7129295 5.540024 -4.707299 255 255 255 0
128116 0.5671991 5.627953 -4.635074 255 255 255 0
128117 0.4123378 5.606941 -4.980885 255 255 255 0
128118 0.2913881 5.056253 -4.91786 255 255 255 0
128119 0.5627068 5.406961 -4.793895 255 255 255 0
128120 0.5748641 5.770019 -4.833211 255 255 255 0
128121 0.564557 5.240959 -4.928258 255 255 255 0
128122 0.4939716 5.490077 -4.862482 255 255 255 0
128123 0.1980737 5.267331 -4.937572 255 255 255 0
128124 0.4882677 5.671141 -4.831194 255 255 255 0
128125 0.3629644 5.304867 -4.717986 255 255 255 0
128126 0.7598252 5.178246 -4.785829 255 255 255 0
128127 0.6410452 5.687575 -4.919847 255 255 255 0
128128 0.6494514 5.789635 -4.726178 255 255 255 0
128129 0.7894331 5.647742 -4.800848 255 255 255 0
128130 0.5427601 5.568987 -4.733139 255 255 255 0
128131 0.9428592 5.643642 -4.596097 255 255 255 0
128132 0.2526596 5.768579 -4.913122 255 255 255 0
128133 0.4258721 5.304154 -4.996647 255 255 255 0
128134 0.2951903 5.378987 -4.922827 255 255 255 0
128135 0.8470852 5.325872 -4.70792 255 255 255 0
128136 0.3090944 5.146719 -4.778831 255 255 255 0
128137 0.839837 5.757001 -4.598862 255 255 255 0
128138 0.3230238 5.879962 -4.721721 255 255 255 0
128139 0.8261287 5.605455 -4.682032 255 255 255 0
128140 0.8516778 5.393694 -4.920983 255 255 255 0
128141 0.7643235 5.098145 -4.682331 255 255 255 0
128142 0.7033421 5.690434 -4.692554 255 255 255 0
128143 0.7417637 5.546696 -4.685398 255 255 255 0
128144 0.750001 5.654089 -4.96855 255 255 255 0
128145 0.7270322 5.239917 -4.706169 255 255 255 0
128146 0.2924925 5.000265 -4.925684 255 255 255 0
128147 0.4955112 5.779657 -4.844242 255 255 255 0
128148 0.6954 5.676401 -4.73499 255 255 255 0
128149 0.5609353 5.7066 -4.799932 255 255 255 0
128150 0.1421443 5.188468 -4.773729 255 255 255 0
128151 0.2113748 5.608269 -5.006298 255 255 255 0
128152 -0.5323808 4.971106 -4.950588 255 255 255 0
128153 -0.1303662 5.330009 -4.956367 255 255 255 0
128154 0.3515306 5.668128 -4.718871 255 255 255 0
128155 0.007162809 5.154166 -4.931458 255 255 255 0
128156 -0.3707548 5.14814 -4.782949 255 255 255 0
128157 -0.154466 5.415689 -4.990664 255 255 255 0
128158 -0.4294798 5.024619 -5.020495 255 255 255 0
128159 -0.6778754 5.019279 -5.078825 255 255 255 0
128160 -0.4129093 5.139655 -4.903863 255 255 255 0
128161 -0.3235077 5.219171 -4.850191 255 255 255 0
128162 0.192287 5.529576 -4.932406 255 255 255 0
128163 -0.04624005 5.622478 -4.950503 255 255 255 0
128164 0.04079722 5.238607 -4.87046 255 255 255 0
128165 -0.6366858 4.966058 -5.165463 255 255 255 0
128166 -0.05674531 5.182536 -4.926954 255 255 255 0
128167 -0.2506969 5.363249 -4.654681 255 255 255 0
128168 -0.3745396 5.148628 -4.898469 255 255 255 0
128169 0.1925031 5.515767 -4.694314 255 255 255 0
128170 -0.1995894 4.864097 -4.997818 255 255 255 0
128171 -0.4318704 4.957397 -5.164502 255 255 255 0
128172 0.005092941 5.383246 -4.893627 255 255 255 0
128173 0.04807281 4.89474 -4.960998 255 255 255 0
128174 -0.2225956 5.091518 -4.694491 255 255 255 0
128175 0.05725286 4.995695 -5.191533 255 255 255 0
128176 -0.3624353 4.836404 -4.875823 255 255 255 0
128177 -0.1574247 5.34442 -4.770655 255 255 255 0
128178 0.0712689 5.168327 -4.891761 255 255 255 0
128179 -0.2975725 5.286479 -4.796748 255 255 255 0
128180 0.1562109 5.455313 -4.74579 255 255 255 0
128181 0.1264501 5.50758 -4.740351 255 255 255 0
128182 0.3088306 5.578717 -4.845782 255 255 255 0
128183 -0.4633977 5.29717 -5.063835 255 255 255 0
128184 0.3371063 5.188793 -4.987232 255 255 255 0
128185 -0.3187292 5.344785 -4.91956 255 255 255 0
128186 0.06704766 5.357366 -4.690454 255 255 255 0
128187 -0.08179918 5.100043 -4.804862 255 255 255 0
128188 -0.2395861 5.339528 -4.843827 255 255 255 0
128189 0.05719537 4.906825 -4.758758 255 255 255 0
128190 -0.1278463 5.239016 -4.872291 255 255 255 0
128191 0.1459499 4.901935 -4.884815 255 255 255 0
128192 -0.06605477 5.019691 -4.823982 255 255 255 0
128193 0.1121385 5.424912 -4.721742 255 255 255 0
128194 -0.604942 5.044244 -4.933496 255 255 255 0
128195 -0.1614998 5.337962 -4.918906 255 255 255 0
128196 -0.2234994 5.010353 -4.857889 255 255 255 0
128197 0.07114138 5.229973 -4.922033 255 255 255 0
128198 0.1974112 4.989414 -4.887733 255 255 255 0
128199 -0.2712326 4.849913 -4.757038 255 255 255 0
